Tweet Datetime,text,location
2021-10-13 01:18:27,@sncvoir msi daring ato udh ptm?? jgn skip sarapan ya!! semangat buat hari ini 💗💗 &lt;3,𝒗𝒂𝒏𝒕𝒆 🎨  —  06'z
2021-10-13 01:18:21,@ggeukkkim msi daring ato udh ptm?? jgn skip sarapan ya!! semangat buat hari ini 💗💗 &lt;3,𝒗𝒂𝒏𝒕𝒆 🎨  —  06'z
2021-10-13 01:18:20,Lagi ptm https://t.co/MfMvzHVtcf,
2021-10-13 01:18:12,@Bbyykookie_ msi daring ato udh ptm?? jgn skip sarapan ya!! semangat buat hari ini 💗💗 &lt;3,𝒗𝒂𝒏𝒕𝒆 🎨  —  06'z
2021-10-13 01:18:11,Daring/ptm?,magic shop
2021-10-13 01:18:08,@taebearryss msi daring ato udh ptm?? jgn skip sarapan ya!! semangat buat hari ini 💗💗 &lt;3,𝒗𝒂𝒏𝒕𝒆 🎨  —  06'z
2021-10-13 01:18:04,"@schfess Alhamdulillah, jangan boros ya nderr kasian ortu kamu yang udah susah nyari uang, semangat ptm nya senderr",
2021-10-13 01:17:50,"@jaellyyy Blom, semangatt ptm✨",•
2021-10-13 01:17:46,"Jadwal gua pas mulai PTM adalah langsung masuk bk HAHAHAHAHAHA kangen juga sih bikin masalah di sekolah, cabut sekolah ke bioskop, cabut kelas ke kantin, cabut keputrian, ternyata gua bandel juga ya 😌 https://t.co/bsgneS4VcB",gg enthusiast
2021-10-13 01:17:42,@loeypeachies gw sendiri deh yg ptm keknya.. pda rep pjj semua,mark renjun beomgyu 
2021-10-13 01:17:36,@httpsriekyu gue lagi ptm dong,rant
2021-10-13 01:17:35,@aplukatt lo blom ptm kah?,homophobic dni
2021-10-13 01:17:27,"@BTS_twt Hai Yoon..
Aku gak mau cerita sedih kali ini.. Jadi sekolah ku udah mulai ptm.. tadi ada pemilihan organisasi kelas.. aku kepilih jadi sekretaris.. gimana ini Yoon tulisan ku kayak ceker ayam Yoon😭",
2021-10-13 01:16:48,"@aitojournal Yeah, makanya itu mau gamau harus ptm",She/her
2021-10-13 01:16:35,"sender lagi ptm nih. kalian udah ptm blom? 
sch! https://t.co/W9O9jlzWrn",RULES & Links 👉
2021-10-13 01:16:27,Ptm ga nie hari ini?,mi casa 
2021-10-13 01:15:54,kelas XI sekalinya PTM kebingungan. hampir 2 th ga kenal sama sekolahnya sendiri,Jakarta Capital Region
2021-10-13 01:15:53,"@KTHRYNNM Udh, in lg PTM :')",éster
2021-10-13 01:15:28,"pjj anak pungut, ptm anak kandung👍
- pak ketu🤠",she/her
2021-10-13 01:15:12,"@alkmnmjn masih daring ya?
sy udah ptm😰",Promise 
2021-10-13 01:15:01,PTM dulu moots,twiceland
2021-10-13 01:15:00,"@watermarklly udah, ptm nih",she/her 04l
2021-10-13 01:14:47,ak libur ptm yeayy,"she/her • 17, read carrd byf!!"
2021-10-13 01:14:35,"Apakah kira kira kl blm vaksin, blm boleh ikut ptm 😃 https://t.co/0Vc27uOIox",rumah
2021-10-13 01:14:32,"@fvzmark_ halooo, udah sarapan belom? jangan skip sarapan yaa.. Daring atau ptm nih? Have a nice day!",
2021-10-13 01:14:30,@headoverhell Nah ya :( kadang gini plus minusnya ada PTM terbatas. Yg daring ga dapet pelajaran,Sasjep UB²²
2021-10-13 01:14:24,"@jaellyyy blm, semangatt ptm nya 😍","she/her • 17, read carrd byf!!"
2021-10-13 01:13:56,"RT @schfess: sch! liat sender ptm nya ditemenin siapa, buat yg udah ptm semangat yaaa, btw liat tas kalian dong temen2 hehehe ｡◕‿◕｡ https:/…",
2021-10-13 01:13:44,@ncitmahae udah ptm,he/him | youngwondan
2021-10-13 01:13:40,"@4nindhita Canda anjir, gue tidur jam 11 trus bangun jam 6 soalnya ptm",she/her
2021-10-13 01:13:33,@lvlytans Engga PTM,she/her
2021-10-13 01:13:26,Sch! Derita sesi 2 PTM https://t.co/UY9oy9yWO4,RULES & Links 👉
2021-10-13 01:13:17,"ptm rasa bimbel, per sesi cuma 6 orang",she/her
2021-10-13 01:13:13,udah ptm apa masih online guyss? btw semangattt,jkt 
2021-10-13 01:13:02,"@convomf Ptm nder, tapi siang","He, His"
2021-10-13 01:13:02,"@jaellyyy blumm, semangat ptm nyaa",
2021-10-13 01:12:56,@neeolshh lu jadi ptm gasi?,"z, daisy"
2021-10-13 01:12:56,kalian ptm atau daring ?,
2021-10-13 01:12:49,"@XXTAEJJK no, aing mah ptm",
2021-10-13 01:12:40,@LadyChaste belom ptm gw,he/him
2021-10-13 01:12:26,@vrlmrklee udah sarapan ? ptm apa daring niee,
2021-10-13 01:12:17,jimin blm live kan??? gw masi ptm😣😣,Armyday • she/they • OT7
2021-10-13 01:12:15,@Sooblablaa_ gue juga ptm nie lagi ada guru,
2021-10-13 01:12:13,@LadyChaste blm ptm...,cyber
2021-10-13 01:12:10,@AB12CD34AB12 Kelas laennn. Tapi gue belom mau ptm siiee jadi belom daftarr,O4
2021-10-13 01:12:03,"@narrasena ptm nanti jam 1 siang :""",homophobic dni
2021-10-13 01:12:01,"temen"" gw yang lagi ptm ENAK BANGET ANJIR LAGI JAMKOS😭",
2021-10-13 01:11:47,"@carameeelattee haii, udah sarapan belom? jangan skip sarapan yaa.. Daring atau ptm nih? Have a nice day!",
2021-10-13 01:11:39,"@angeleusJh haii, udah sarapan belom? jangan skip sarapan yaa.. Daring atau ptm nih? Have a nice day!",
2021-10-13 01:11:31,Kalian ptm sesi pertama apa kedua?,
2021-10-13 01:11:30,ANDWAAEEE BSOK AK PTM JAMPEL PERTAMANYA MTK ABISTU IPS ALJSNVNSJALJHDJ MENDING LARI GA SIEEEEE😭,07l
2021-10-13 01:11:28,"@offcialjaemin haii, udah sarapan belom? jangan skip sarapan yaa.. Daring atau ptm nih? Have a nice day!",
2021-10-13 01:11:13,@yejitangerang cie berkah ptm,
2021-10-13 01:11:12,DUH MULES ANJRIT MANA LG PTM GUE ENEK DEKET PINTU👎👎 ANGIN BROK MENYEBAR KE TUBUH SAYA,
2021-10-13 01:10:53,"RT @schfess: sch! liat sender ptm nya ditemenin siapa, buat yg udah ptm semangat yaaa, btw liat tas kalian dong temen2 hehehe ｡◕‿◕｡ https:/…",
2021-10-13 01:10:41,Hari ini PTM lagi ☺️,SHE / HER 
2021-10-13 01:10:32,sabtu sy ptm,
2021-10-13 01:10:21,"Pembelajaran tatap muka harus segera dilakukan, karena dengan adanya program vaksinasi dan pengawasan prokes tentu PTM sangat mungkin untuk dilakukan.
Vaksin Lindungi Indonesia https://t.co/H05RuaEz88",
2021-10-13 01:10:16,"RT @schfess: sch! liat sender ptm nya ditemenin siapa, buat yg udah ptm semangat yaaa, btw liat tas kalian dong temen2 hehehe ｡◕‿◕｡ https:/…",
2021-10-13 01:09:59,"RT @FKadrun: *KASASI JAKSA DITOLAK MA ‼️*

https://t.co/avVhUDH2Yu

*JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tidak ajukan Kasasi.*…",
2021-10-13 01:09:53,Hari ini ptm😬😬😬,she/her 2005
2021-10-13 01:09:45,iri bgt sama yang ptm,mars
2021-10-13 01:09:43,pengen temenan sama semua temen kelas tapi gamau ptm = aku.,she─ her
2021-10-13 01:09:36,"@JUSTINNW0LF @schfess Sama kaya aku, beli pas kenaikan kelas 9 tapi baru dipake bulan kemarin pas ptm sma",
2021-10-13 01:09:33,"sch! kelasku ptm yang masuk cuma 5 orang, soalnya takut sama salah satu guru

✄・・・
🧐 Trivia: normalitas adalah gram berat setara/L",RULES 👉
2021-10-13 01:09:23,@convomf Pjj abis ini ptm,Rant
2021-10-13 01:09:17,"@chelineoct gue iya, tp lom ptm",rest
2021-10-13 01:09:00,"Pemerintah didorong untuk memberikan perhatian khusus pada pelaksanaan PTM.

#merahputihcom #sekolah #PTM #Indonesia 
https://t.co/sSagPo64mB",Jakarta
2021-10-13 01:08:48,@nnjmklyz smangat ptm nyaa!,
2021-10-13 01:08:46,ada jugak eh org jogging sambil dgar PTM,"Kubang Pasu, Kedah"
2021-10-13 01:08:37,@lalal0ve3 Semangat ptm adin,"puppies , enjenie && markcity"
2021-10-13 01:07:42,@renjunbyeol gurunya daring sambil ptm ya :',wall rose 
2021-10-13 01:07:40,ya Allah w ptm masih lama,she/her | missing lucas :(
2021-10-13 01:07:28,@kdrama_menfess Udah ptm ternyata :),Amin...
2021-10-13 01:07:28,low lgie daring / ptm?? 👀,heewonki
2021-10-13 01:07:25,@dd0yie ptm? semangat yapp,she/her . ot23 mostly 127
2021-10-13 01:07:23,"yg ptm sekelas dipisah,
i feel u😔👉🏼👈🏼 https://t.co/ueiOvK3iqN",
2021-10-13 01:07:20,@aelxmkl smangat ptm nyaa!,
2021-10-13 01:07:10,@tycruush smangat ptm nyaa!,
2021-10-13 01:07:10,"#BeritaSampit
Sambut Baik PTM, Bunda PAUD Kobar Ingatkan Prokes https://t.co/Wafy6e72Kh PANGKALAN BUN - Bunda PAUD Kabupaten Kotawaringin Barat (Kobar) Mina Irawati Ahmadi Riansyah menyambut baik wacana Pembelajar... https://t.co/cSxRWH9ZzB","Kalimantan Tengah, Indonesia"
2021-10-13 01:07:08,@kthdmtf semangat ptm nya!,she/her 
2021-10-13 01:07:08,Gue ga dapet ptm,she/they
2021-10-13 01:06:51,"RT @estehmoccacino: ♡121021♡
[ p r o g r e s ]

uda tau tumbang masi aja sok kuat wkwk, suka sebel sm aku sendiri
td ptm trs ada uh, tp kar…","Kota Bandung, Jawa Barat"
2021-10-13 01:06:51,@jwonzeus whoa libur apa nih? aku sekolah hari inii ptm ehehe,🏳️‍🌈phobic do NOT interact
2021-10-13 01:06:45,Barusan pas ptm tiba2 disuruh presentasi ke depan gemeter bgt malu 😭,
2021-10-13 01:06:41,"@_amortigro WIII, SEMANGAT PTM NYA",she/her
2021-10-13 01:06:33,Ptm sambil nahan kram perut😍🤩🥵😤😣😯☹️🙄 https://t.co/sNUlnen6My,
2021-10-13 01:06:25,PTM PTM HAI GUE DI SEKOLAH,Valhalla
2021-10-13 01:06:23,met pagi kawand~ semangat buat hari ini!! semangat juga buat yg hari ini ptm!!,🚀
2021-10-13 01:06:11,wifi sekolah knp downnya pas ptm 🤬🤬🤬🤬🤬🤬,
2021-10-13 01:06:06,@posrnhub rama ptm gak?,she─ her
2021-10-13 01:05:53,"@convomf pjj, tp setengah lagi ptm https://t.co/TwC6VXUw5d","they/xe
dnf/dni unless i know you
suka salty di sini 🙏🏻"
2021-10-13 01:04:52,semangat ya yg ptm,saga
2021-10-13 01:04:34,yaAllah bosen bgt temen-temen gue pada ptm semua hari ini,"was @jaemisvu, she/her"
2021-10-13 01:04:05,@noteshualian ak blm dapet giliran PTM jdi masih PJJ🥲,she/her | loving noremin
2021-10-13 01:04:02,@bbwfrvr thank uuu v😚😚💗💗 ini lagi PTM kok. v udh PTM kah?,she/her
2021-10-13 01:03:54,@dikitty11 Semangatt ptm nya!,
2021-10-13 01:03:51,"@keehotf pagi, mingdep baru ptm",
2021-10-13 01:03:35,"pagiii,yg lagi ptm mangat ptm ny✊🏻",@pjw
2021-10-13 01:03:19,@potilovdaegal Daring besok baru ptm,"puppies , enjenie && markcity"
2021-10-13 01:02:34,"RT @schfess: sch! liat sender ptm nya ditemenin siapa, buat yg udah ptm semangat yaaa, btw liat tas kalian dong temen2 hehehe ｡◕‿◕｡ https:/…",Indonesia
2021-10-13 01:02:21,"@potilovdaegal daring, ptm nya setiap jumat, itu jg 2minggu sekali😁",hati markhyuck
2021-10-13 01:02:07,@do0njunxna pjj belum ptm euy,any pronouns. homophobic dni.
2021-10-13 01:02:03,@schfess Belum ptm bisa apa yaa g bisa jawab🤷‍♀️,
2021-10-13 01:02:00,ketika tdk sabar mw login genshin tapi ada ptm,
2021-10-13 01:01:48,@potilovdaegal ptm hari ini,she/her
2021-10-13 01:01:39,@dngyoona DARINKKK PTM NWNATI,
2021-10-13 01:01:20,@noteshualian Udh PTM kak,
2021-10-13 01:00:56,@jaemciityx_ ga ptm wkwk,🇰🇷🇮🇩🇺🇸'01 s SHE/HER
2021-10-13 01:00:45,kalian PTM apa daring?,
2021-10-13 01:00:26,@lylacblue_ Udah ptm nih,
2021-10-13 01:00:20,@convomf ptm lol males banget,🕊 SHE-HER | 15
2021-10-13 01:00:17,@narrasena pjj mingdep baru ptm,she/they
2021-10-13 01:00:13,@i4stroberi btwlo ptm plg jamber deh,"pfp by: @sorosoro636
she / her
lewellyn's ♡彡"
2021-10-13 01:00:02,"Wah, pertunjukan tarian ini pastinya meriah dan seru, ya, Sob!  Coba #SobatPertamina yang tau nama tarian ini, tulis jawabannya di kolom komentar, ya, Sob!

#EwakoPertaminaSulawesi
#EnergizingYou
#ExploreSulawesi",
2021-10-13 01:00:02,"Coba tebak nama tarian yang seringkali ditampilkan untuk mengungkapkan rasa syukur kepada nelayan yang telah bekerja keras, dan untuk menyambut tamu penting di Gorontalo.  Nah, petunjuk selanjutnya, tarian ini dilakukan oleh ratusan penari, lho! https://t.co/Vojxnkk7zE",
2021-10-13 00:59:56,yha pada ptm yha,dnf
2021-10-13 00:59:48,PTM hari pertama sama @SlRSOOBIN https://t.co/arBLd5xRl0,𝗠𝗗𝗡𝗜
2021-10-13 00:59:38,"RT @thestudyneeds: ✨ HAND SANITIZER FOR WFO/PTM STARTER PACK ✨

Referensi hand sanitizer buat yang mulai work from office dan sekolah tatap…",CHEN 첸 '안녕 (Hello)' MV 👇🏻 
2021-10-13 00:59:30,@do0hclor ga daring/ptm?,
2021-10-13 00:59:29,@noteshualian ptm nya dua minggu sekalii😭,she/her
2021-10-13 00:59:12,"fagh hari ini aku ptm, keliatan banget introvert nya alias, DI KELAS GAADA YG AKRAB PLS GUE DIEM DOANG GMN YA",@konkonoi loml.
2021-10-13 00:58:48,@flovverbby_ Semangat PTM cantik. Stay healthy pokoknya,
2021-10-13 00:58:43,"@_skykeyy lagi ptm nih , udah mam jugaa",bbanghoon|taeyong
2021-10-13 00:58:41,kalian yang ptm berapa jam?,
2021-10-13 00:58:25,"alarm yang bangunin ai tiap pagi, alhamdulillah gapernah kebablasan bangun pagi, sampe nyiapin ptm kemaren pun sendiri hahay",
2021-10-13 00:58:25,UDAH SENENG GAK PERLU PTM,no ss/cepu
2021-10-13 00:57:57,katanya mingdep ptm😵💫,06l
2021-10-13 00:57:57,@convomf skrng ptm,rant // dnf
2021-10-13 00:57:56,"lagi ptm malah twitteran, siapa? aku",for TREASURE
2021-10-13 00:57:35,@xxcutiewonie lagi ptm 😔💔,
2021-10-13 00:57:29,@ElxayM males mana Jumat PTM 😓,s/her 4TEEN harukyu addict
2021-10-13 00:57:13,HUHU YA ALLAH MAU PTM,
2021-10-13 00:57:10,"@ccilorazyx morning bundo milo, semangat ptm + mam beng beng yaa, have a pleasant day!",she/her
2021-10-13 00:56:59,"GUA DOANG YANG GA PTM, OK?!",
2021-10-13 00:56:54,klian hari ini pjj/ptm?,she/her
2021-10-13 00:56:53,"Lo ptm dikasih uang? 

#menangisiri https://t.co/9VAJY5Onsd",surga
2021-10-13 00:56:42,"RT @raskszxr: langit bisakah kau turunkan hujan lebih lebat lagi, aku ingin menghindar dari ptm..",;
2021-10-13 00:56:41,@geuncity cpet skali ptm mu😭😭,he/him
2021-10-13 00:56:41,"sch! aku baru pertama kali ptm, sekelas canggung banget😭😭

✄・・・
🧐 Trivia: saat berumur 4/5 tahun beruang kutub sudah bisa melahirkan anak",RULES & Links 👉
2021-10-13 00:56:07,@RenGorou_ Makasi iya ptm sedih bngt 🥲🥲 https://t.co/3h4WQKqZaf,Jakarta ✎ genshin  ar56
2021-10-13 00:55:53,"@schfess Kalau gak pandemi, bisa bagi jajan lebih beragam 🥺 makanan bikin lebih akrab soalnya wkwk. Anyway, semangat ptm~!!!",special region 
2021-10-13 00:55:44,@schfess wow aku yg dari awal ptm blm pernah dikasih uang saku grgr kantin gak buka🤒🤒🤒🤒🤒🤒🤒,she/they — rant!
2021-10-13 00:55:25,bestie kalian yang ptm ac nya gak di nyalain ya? gila panas bgt anjem,04l - she/her 🇮🇩
2021-10-13 00:55:19,untung ptm cuma hari jum`at😩,winmetawin
2021-10-13 00:55:17,"@bevmla d yang belakang tu dude apa apa ya 😩 anw, gue lagi ptm niii",she/her . ca . enha . trejo
2021-10-13 00:54:57,daring atau ptm??,She/her
2021-10-13 00:54:52,@mwociie semangat ptm nya bayi !!,s!her
2021-10-13 00:54:48,eleuh ptm ptm tai anying. aing tetep zoom di rokum gblog,rant
2021-10-13 00:54:46,"langit bisakah kau turunkan hujan lebih lebat lagi, aku ingin menghindar dari ptm..",
2021-10-13 00:54:22,G IKUTAN BWT PTM,☀️🌏☄️🚀🧅🍛✨
2021-10-13 00:54:21,"RT @thestudyneeds: ✨ HAND SANITIZER FOR WFO/PTM STARTER PACK ✨

Referensi hand sanitizer buat yang mulai work from office dan sekolah tatap…","Semarang, Jawa Tengah"
2021-10-13 00:54:13,pagi frens! yang daring smngat &amp; yang ptm smangat &lt;3 jngan lupa sarapan yaa! https://t.co/ZfI6zHAhzG,15 — she/her
2021-10-13 00:54:05,"@akunnyajusan @bertanyarl Komen Kamu membuat ketakutan ku untuk ptm semakin meningkat 🙃 kalo gmeet bnyk yg blng aku kecil karma yg keliatan kan kepala doang anjir. Takut ga sesuai ekspektasi dan pas ptm malah pada blng ""ih lu ternyata gendut ya""",wizbig
2021-10-13 00:53:55,Ptm duluuu 😻,༶✰°• ☁⋆-•°||🕊✰.•°༶
2021-10-13 00:53:53,Besok ptm😦,for ASTRO and Harry Potter
2021-10-13 00:53:48,belom ada tanda-tanda mau ada ptm :/ https://t.co/ZiS9iknbth,rl-alert. cyberants.
2021-10-13 00:53:47,@convomf gak nentuuu kadang ptm kadang pjj,"she / her , random acc "
2021-10-13 00:53:30,"Sch! Yang lagi ptm semangattt ya 🖤

✄・・・
🧐 Trivia: Golongan VIII-A adalah golongan gas mulia &amp; elektron valensinya sudah duplet.",RULES & Links 👉
2021-10-13 00:53:27,@schfess Belum PTM di sekolah ku nder,BTS WORLD DOMINATION 
2021-10-13 00:53:21,Ptm duluu😻,✈︎ 𝐞𝐧𝐡𝐞𝐚𝐫𝐝 
2021-10-13 00:53:17,Pengen update genshin tp lagi ptm https://t.co/pKPTsxOF67,He/They 
2021-10-13 00:53:02,w gak dapet kuota ptm😞,no ss/cepu
2021-10-13 00:52:59,@mxyadd ga daring/ptm?,
2021-10-13 00:52:55,ptm no hay wifi JAJAHSAJH,
2021-10-13 00:52:54,@noteshualian ptm seminggu dua kalii,25
2021-10-13 00:52:43,bentar lagi aku PTM 🙃,
2021-10-13 00:52:34,PLIS LUPA AKU PTM,"she/her. jaeyong, nomin enthu"
2021-10-13 00:52:27,Sch! Sebenernya lebih nyaman PJJ tpi ngeliat temen yg tambah males + bodoamatan ama sekolah jadi lebih pengen PTM. Sedih bgt liat temen yg dapet nilai kasian dari guru + ortunya dipanggilin mulu,RULES & Links 👉
2021-10-13 00:52:26,AKU PTM MASI 6 NOVEMBER ANJIR😭😭😭😭😭😭,jaemin
2021-10-13 00:52:10,"""jadi kalau ptm tidak boleh ada ulangan"" BETUL, SAYA SENENG BANGET BU SERIUS",She/her - 09
2021-10-13 00:52:08,@babbieswonie semoga cepet PTM yaa,jay's heart
2021-10-13 00:52:05,"@24ardana_ ngerjain tgs beb, besok ptm😭",
2021-10-13 00:52:04,@noteshualian Udah PTM😁👍🏻,nct
2021-10-13 00:51:55,"@piggyliaa wihh semangat daring dan ptm nya nantiiii, gue masih daring nihhh, oh ya jgn lupa sarapan ya bestieee 🤍",
2021-10-13 00:51:46,"@convomf pjj, ortu ga kasi ijin buat ptm 😁","seasian, ina | cbyf"
2021-10-13 00:51:42,"tartib ptm : tdk blh bersentuhan

j word (yg bandel) : trobossss lahhhhhhh",
2021-10-13 00:51:39,@bbhltyjjh_ widih ptm,winter & ningning
2021-10-13 00:51:37,@beelovesy0u semoga cepat PTM ya,jay's heart
2021-10-13 00:51:36,abis ptm tugas makin ok🥴,dalam mimpi
2021-10-13 00:51:33,@convomf PTM DONGGG 😍💅🏻,norenist dni sorry
2021-10-13 00:51:27,sp yg ptm hr ini cung tangan✋,he/him
2021-10-13 00:51:23,bulan depan ptm ??? https://t.co/3HAFoS17cz,
2021-10-13 00:51:20,@lovelyjimchi semoga cepet PTM ya,jay's heart
2021-10-13 00:51:15,"@mwociie me too, harus semangat ptm nya",
2021-10-13 00:51:00,@swbrynyrisa Oiyaa dong rezeki ini mah TP BSK GUE PTM ANJIRTT MLZZ KELUAR,"puppies , enjenie && markcity"
2021-10-13 00:50:57,@prphnvin emang ptm tuh bikin cepet laper 😭 okee jangan lupa yaa,
2021-10-13 00:50:46,"@convomf pjj nder, males ptm wkwkwk",Leviathan's
2021-10-13 00:50:38,belajar nya pjj atau ptm nih??,中本悠太꒰⑅ᵕ༚ᵕ꒱˖♡
2021-10-13 00:50:19,"@pllutere PAGIII, semangatt ptm nya ree!!",she/her
2021-10-13 00:50:19,pengen warnain rambut AAA tpi bentar lagi ptm,she/they
2021-10-13 00:50:17,besok ptm:),jaehyun.
2021-10-13 00:50:17,"@convomf minggu ini masih pjj, minggu depan baru diizinin nyokap ptm",Night Drive with Raye Penber
2021-10-13 00:50:16,"@BabyWolf1511 Enjin itu bnyak yg msih sekolah, apalagi udh ptm, kls 12 TO, kuliah pada uts, ada jg yang tes. Fokusnya pecah jadi ada waktu buat sekolah sm ngehype☺️ streaming yg sehat ya enjin 🥰 SEMANGATTT semuaa aku jg lagi kuliah ni tpi tetep aku sempatin streaming kok ☺️✊🏻",
2021-10-13 00:50:13,"gak ada sepatu buat ntr ptm, nyeker aja kali ya? 🤔",haechan's heart
2021-10-13 00:50:09,"@namericanolover daring, mingdep baru ptm lagi. Hbu?",
2021-10-13 00:50:07,@cvgger pagii asikk ni ptm semangatt❤️‍🔥❤️‍🔥,last year of jhs🧸💌
2021-10-13 00:49:51,masa guruku lupa kalo dia harusnya ngajar ke sekolah buat anak-anak yang ptm... jadi yang ptm tetep virtual di gmeet sama dia. :”,#★☆ 황현진's LUVB꩜T
2021-10-13 00:49:42,"@irrluvv udah ptm, okey u too ya! &lt;3",ʚ magic shop ɞ
2021-10-13 00:49:40,"Kalian yg sekolah, ptm apa pjj?",mark renjun beomgyu 
2021-10-13 00:49:40,"- `, [ 121021 ] ꒱ ↷🖇

  ✎  Kemarin aku ptm^^ lupa bgt mau up karena sampe rumah udah keburu tepar🤣
Oiya kemarin praktek mapel tata hidang. Capek siih tapi seneng ketemu temen-temen + gurunya juga asik bangett!! https://t.co/MWejunInOi",she/her
2021-10-13 00:49:32,"semalem aku ngechat ketos nanya ""kapan ptm"" terus ga sengaja aku jatuhnya kayak sksd gitu skdvdjdvdh ya walaupun seangkatan juga pas smp, TAPI KEK AKU RASANYA TAKUT GITUU T____T https://t.co/LOs9lWJARI",04's 
2021-10-13 00:49:31,"dari sekian hari aku daring, cuma hari ini aku ptm, MALAH HARI INI YG HUJAN, MW MRHHHHH",he/they | homophobic dnf
2021-10-13 00:49:28,LEMES PLS HABIS OLAHRAGA PADAHAL JAM 10 PTM,
2021-10-13 00:49:24,@schfess Dari awal PTM sampe sekarang rieubut bangettt😭👍,"Bogor Selatan, Indonesia"
2021-10-13 00:48:58,"@chandelula Oh, ohhh okay2 ngerti. 
Iya aku mingguan dpn ptm sekalian mau foto2 buat keperluan ijazah gt, tpi ptm kek masi daring apa gunanya~🙂",dmn aja yg penting nyaman
2021-10-13 00:48:51,Apaan anjir ptm cuma 1 pelajaran masa jam segini udah pulang😭,"Moaville, 17y.o {isfp}"
2021-10-13 00:48:37,GAIS OMG AING PTM KO DUGUN DUGUN,
2021-10-13 00:48:35,"@noteshualian Masih PJJ, ga sabar mau PTM","Jawa Timur, Indonesia"
2021-10-13 00:48:30,halo hari ini galven ptm 😋,any pronouns
2021-10-13 00:48:21,@convomfs Ptm aw sru,she/her
2021-10-13 00:48:16,"Hii, kalian hari ini daring apa PTM?? Mangaattttsss yaaa",
2021-10-13 00:48:16,"sch! ppliiss ksksk senin kemarin hari pertama aku ptm dikasih uang saku segini, agak kaget. aku pikir buat seminggu. EH PAGI INI DI KASIH LAGI SKEIABEYAJAL😍😍😩😩🥰❤️😭 https://t.co/WxZBGdigWw",RULES & Links 👉
2021-10-13 00:48:12,"Iyaa, aku udah ptm tiap harii hahahaha https://t.co/bTg5gAjxRJ",Exo planet
2021-10-13 00:48:11,@scwettiepie mangat ptm rannn,
2021-10-13 00:48:04,"@yedamsparkle wihhh keceee, semangat ptm nyaaa 😍",
2021-10-13 00:47:58,Kalian udah pada PTM atau masih PJJ ni?,notes? check pinned!
2021-10-13 00:47:40,daring/ptm?,
2021-10-13 00:47:34,"Mentang2 udh ptm, yg kebagian pjj ga dianggep :')",
2021-10-13 00:47:28,@convomfs ptm ni bos,she/her
2021-10-13 00:47:27,"Agaknya gwe sdikit tkutt,,😵nnti kl ptm trs buku tulis pjok w dilihat,,bgmnaa 🙄😫😭ak pljran ini mles nulis yg bnerr..🤭😔😤

Pjok 🤔🙄🤢😒😤🤮🤬
Ekonomi 😋☺🤩😚💕 

Maaf bpak ak pilih kasih,,😔😛🤭 https://t.co/BIYKLSPcy1", she/her 
2021-10-13 00:47:11,@svngmOng MAU PTM YAAA? SEMANGAAAAT,🛒🔗 . . . 방찬? ★ ^_^ ☏︎ 𖦹 
2021-10-13 00:47:09,"RT @schfess: sch! liat sender ptm nya ditemenin siapa, buat yg udah ptm semangat yaaa, btw liat tas kalian dong temen2 hehehe ｡◕‿◕｡ https:/…",
2021-10-13 00:47:06,"@posrnhub blm, langsung brngkt ptm 😭",renjun
2021-10-13 00:47:00,"ppp jujur sya blm siap buat ptm cuy, takut gada tmen sirkelnya tinggi² semua",sunoo's gf
